date,1,5,6,7,8,10,11,12,13,14,15,18,23,24,25,26,31,33,34,37,38,40,41,45,46,47,48,49,50,52,53,56,60,62,65,66,68,70,71,74,94,95,97,98,156,157,158,160,161,162,163,176,178,192,193,195,201,202,203,214,215,216,217,219,220,224,225,227,228,229,235,236,238,239,243,244,253,255,256,266,267,268,269,270,271,280,281,283,284,286,295,296,298,300,301,303,314,315,318,319,320,325,326,330,331,332,333,334,335,337,344,349,355,367,439,449,495,511,520,523,524,525,526,533,534,550,551,585,589,613,644,651,687,807,808,1053,1131,1218,1226,1227,1406,1501,1566,1572,1814,1815,1945,1946,1947,1948,1949,1951,1960,1961,4189,4224,4226,4229,4230,4262,4264,4274,4281,4282,4365,4369,4372,4377,4392,4397,4400,4406,4407,4408,4410,4414,4424,4434,4437,4439,4444,4452,4460,4547,4551,4561,4575,4578,4580,4599,4610,4642,4779,5053,5287,5401,5402,5519,5588,5743,5789,5849,6568,6586,6590,6652,6655,6792
2016-08-02 01:00:00,1347.6619,1105.6273,1109.8276,1111.6866,1077.8469,1058.4369,1198.5502,1205.2635,247.4488,292.16122,288.6467,273.7069,676.7387,681.14453,760.79956,774.2794,804.13,963.725,978.36127,521.0912,596.1678,591.5069,601.5991,763.4518,777.09534,770.2971,802.21423,812.1123,601.03015,527.58386,517.92004,468.59488,72.33681,35.019737,967.44434,973.6417,804.1555,918.48535,891.6173,911.8241,538.68207,533.87134,111.18282,100.649895,784.7359,665.14185,837.4047,846.78894,808.68,830.4059,751.2457,817.2694,882.20874,242.68526,120.425316,632.49664,189.63428,265.07065,839.2645,12.308754,850.227,17.594702,452.8265,108.832954,305.66635,675.89197,793.97144,633.9186,876.2931,777.5537,439.70444,913.8904,187.04456,207.30423,507.6533,572.2978,439.40512,433.7335,182.79344,243.39598,130.58945,241.58769,669.5593,608.1325,64.06543,895.6414,858.0373,1278.7634,121.91123,170.26439,158.57637,133.46657,234.10068,238.5097,285.50214,277.1025,894.2882,890.29846,-27.00629,-16.424408,-15.8113165,256.02954,619.453,700.96063,727.0115,729.36755,732.23376,723.4923,549.5447,630.3255,232.00467,109.10878,194.55643,212.75648,247.14455,301.88116,483.1327,161.62077,763.8506,890.67236,1068.5482,1073.2644,1064.2157,296.78247,778.9062,885.4373,883.3196,301.64502,300.70364,93.23315,261.9846,230.08481,68.38064,692.2978,849.8572,73.22924,104.355095,1070.2568,-45.590446,35.414646,286.89066,138.55571,389.16617,390.34177,388.20712,207.88768,612.0509,608.34515,609.50793,269.0273,229.98259,275.11124,233.36015,305.69135,1242.3811,185.8098,406.01852,472.55075,345.5177,1194.3414,792.6056,788.7934,860.6047,906.0967,283.84073,278.35275,277.55368,240.53598,323.36804,873.06866,317.6489,396.88287,183.28957,182.5615,181.91824,185.2891,337.2161,479.80588,163.87569,157.00516,193.51292,288.02042,470.80212,398.69672,91.82383,294.02505,681.01306,501.19986,670.45593,515.4874,377.3842,46.369316,104.35506,463.07227,97.45136,378.79428,476.06046,70.4896,65.43191,635.51636,125.25582,72.508644,260.32462,126.674385,387.59586,193.63054,108.65106,644.6994
2016-08-03 02:00:00,907.7905,849.03143,863.03735,866.94183,795.23425,827.5073,925.13904,933.9108,99.12728,130.24202,141.82227,134.1625,453.58463,451.61124,501.29828,493.55258,455.77652,507.5243,509.743,370.11453,402.2808,470.35278,457.1427,680.7936,686.67926,662.4121,682.7694,674.0722,448.09256,389.70587,385.3153,310.14426,-36.591938,-12.6356945,520.0544,494.17383,387.27368,457.09433,446.6531,445.23007,498.96054,493.8837,61.9952,50.226624,654.4169,332.5706,484.7515,493.7878,490.25607,499.3671,424.27975,468.78323,461.1807,150.99152,121.20886,354.41837,126.79874,198.3608,616.7114,-9.555787,589.5422,1.002262,454.63342,-43.70175,227.24242,337.0953,536.17737,352.47314,597.59894,448.11203,-33.99279,467.37637,127.87377,119.22428,245.96803,382.27866,211.3166,195.25706,127.95076,183.6296,105.58461,173.07137,338.85635,415.97598,-36.79825,470.05997,461.46646,493.37488,153.33458,147.07135,129.48163,148.3969,184.72835,223.57487,289.198,289.32733,441.51566,475.49698,-54.468872,-0.42728436,-6.9254417,163.74556,377.2452,707.79456,700.3099,709.4121,712.6542,706.2981,523.8011,327.49948,163.7535,77.57429,151.77315,183.60664,106.97808,127.2235,341.73126,148.15688,694.893,843.64606,892.5481,897.9747,881.12585,258.035,665.8422,572.9578,571.01227,269.16556,271.10828,68.40406,119.81621,217.1609,69.444595,554.6542,571.28674,121.04665,84.65011,881.8397,-16.986763,14.157223,254.50093,90.02968,268.6108,285.10715,246.94398,150.92632,463.44168,457.55362,455.9399,158.86385,203.63084,151.84395,191.64107,214.22664,519.5584,189.78746,214.35925,206.59877,225.65712,724.34595,582.21875,577.1991,599.88574,484.73233,129.98433,111.73681,112.0112,153.77556,184.48326,608.6592,212.69907,223.0336,296.54913,187.2881,181.40694,296.70493,173.42052,276.4861,66.84577,124.101845,129.35835,125.87708,275.21054,381.58588,97.98638,-33.824013,238.59581,161.71935,238.27606,303.18896,294.19876,2.8268366,102.684746,241.48262,45.39707,202.33263,215.28456,69.70573,78.05682,463.45215,81.268234,59.28982,179.20418,69.85357,265.72485,126.98441,98.088356,346.11514
2016-08-04 03:00:00,784.1548,712.0012,742.83435,709.89514,708.5691,714.1505,812.16284,786.754,93.38779,102.61625,100.28736,88.378,322.75174,348.64932,400.69724,418.30276,377.34305,379.25854,396.70853,306.0071,379.27975,408.45215,401.62964,563.506,543.18463,547.1082,525.33966,560.68115,374.3652,320.96695,285.64648,269.82104,-31.668623,-20.67213,474.648,492.4764,339.309,377.2281,384.31918,368.25937,517.27484,509.8687,69.74138,43.535095,523.5185,219.96342,361.6044,341.60153,344.39017,364.27795,313.2709,377.93372,367.3416,139.38914,80.34072,242.49556,69.76671,119.165634,584.2438,34.100357,564.2696,7.12475,455.9612,224.75479,137.07004,257.31155,273.8873,292.22305,410.70578,374.1781,112.17298,316.24734,87.32481,94.384865,208.22408,260.50305,170.59164,177.76811,72.76852,155.64052,86.38913,151.09474,248.61388,234.17097,213.0597,306.06625,312.8674,700.04285,102.55399,136.2239,91.03329,109.80642,152.92142,175.20644,284.64188,270.43506,467.74338,454.05237,-34.126232,-54.72645,-36.17939,172.00847,321.7159,334.14536,334.19257,329.7969,363.6295,347.18008,557.908,230.19089,129.03828,85.92259,74.86242,155.80464,81.66595,99.70937,299.5151,126.55247,553.01044,624.2869,708.1815,728.88684,706.4791,219.54604,539.1086,517.27124,520.2122,215.14674,211.43182,65.48866,81.74743,171.57729,48.56589,431.71933,516.7639,107.743126,77.21693,715.97943,38.428696,3.5356874,200.29501,93.349556,245.95148,234.03407,179.60295,83.0534,364.84677,370.5635,378.47888,140.95335,168.87656,130.58968,148.7206,152.55891,694.9813,122.177666,138.81744,162.00517,156.75328,606.1598,491.091,494.72842,529.7269,397.6851,129.76157,118.62576,119.074104,127.4899,110.821144,527.0592,107.02206,154.80943,69.39024,117.18616,121.11009,49.275345,130.96031,157.32043,75.29754,69.604805,95.50033,129.84026,170.70503,384.7014,31.345245,145.89684,234.02919,228.41637,203.542,229.50096,134.50462,-1.3971187,70.125145,140.86823,36.923042,119.95768,149.24553,63.251945,38.31391,361.7006,88.441246,61.767418,101.72908,46.54299,163.44704,106.037346,47.626503,209.39952
2016-08-05 04:00:00,640.9241,558.7821,563.44495,596.5625,522.80316,549.1642,576.0315,602.9837,97.10665,105.72816,97.786354,93.57632,264.58273,262.3924,326.64075,355.85608,307.9288,309.46802,300.9705,221.88185,271.3881,291.6212,295.82117,440.02515,424.43637,417.76654,398.3691,400.5878,292.35104,210.18237,223.04012,205.73834,20.83347,-9.393531,303.09396,310.58585,252.2357,254.76498,253.02003,233.12775,511.49008,515.1017,52.64099,42.366287,401.78717,177.31291,242.17513,238.19463,250.73299,229.2968,231.73363,302.9177,235.08945,93.32149,73.44973,178.43237,87.96132,65.65123,415.6121,-10.901446,405.86603,-18.533865,469.07358,129.28004,149.02708,184.78735,368.3491,227.6974,270.43658,237.17427,84.621254,319.13126,62.75756,68.241974,164.09306,161.16194,158.78334,150.45811,69.05506,76.6029,44.610493,70.9322,191.4388,277.18198,139.70396,272.52213,302.15695,681.0568,56.287483,40.07894,41.220375,64.04785,115.5386,114.74412,323.22968,319.1768,358.83212,346.34555,-10.395395,-22.297068,-18.347862,104.786766,176.46968,195.38411,191.54663,204.19202,193.98552,209.23076,536.2654,175.09875,94.55407,65.33214,65.91903,130.41713,86.842094,104.450874,249.4608,83.54588,452.54883,467.4058,552.5902,554.3834,565.57623,175.7423,415.0215,465.5433,446.67953,149.17848,151.19489,68.68946,80.410355,132.13562,21.566965,407.7698,484.80637,37.201077,49.490017,558.0421,9.504338,16.823936,178.39476,41.64186,174.7621,171.36371,145.47801,103.318,329.14493,315.18625,300.7388,135.05551,170.09412,124.17457,115.86387,100.836296,686.0133,76.91633,135.83435,103.78677,98.914986,553.6746,404.76944,420.7323,461.72458,334.43954,90.29386,76.883156,81.676765,112.177635,52.483322,506.52383,62.198956,140.2262,43.157722,84.80637,90.92196,42.250866,88.39355,89.90466,65.89631,47.533707,77.45583,97.38494,90.19405,401.85483,23.040758,101.94408,114.82865,145.36287,114.7002,113.9968,70.70835,-6.0248384,60.48313,33.321133,23.37545,85.5415,74.48909,71.774284,64.15365,301.1829,94.71097,66.78593,61.895493,47.761406,158.90463,70.551735,45.185375,169.6887
2016-08-06 05:00:00,674.98596,620.19965,623.6935,625.0415,592.85596,620.8346,703.50183,683.08496,209.89777,191.92862,186.87193,191.5063,423.76605,416.6361,464.05814,452.3503,447.89206,468.68298,466.34613,270.1571,315.94247,347.46152,349.89825,519.3586,532.271,525.2543,552.40326,535.4087,369.56625,282.02286,294.28268,263.20535,21.05588,72.157326,411.31644,424.6296,318.81674,365.37375,376.74533,360.36215,539.9109,547.29974,45.248154,50.565292,533.85364,244.3781,320.14395,325.09692,342.21524,322.32983,289.24075,453.22733,357.10648,154.07947,72.28603,252.03731,82.7642,133.64294,480.09708,-0.98350537,478.87964,22.370934,495.45584,170.37834,202.26483,258.54135,468.0918,267.8254,399.95743,317.8458,157.60957,346.04443,73.90118,112.1615,248.07695,255.11266,232.31567,219.75606,89.297165,156.03528,62.451263,148.36096,254.24045,365.47925,174.78252,343.1069,346.64832,724.31586,127.497086,131.00334,146.9635,137.02933,143.92969,147.66006,418.3016,423.04004,337.17136,354.31937,-14.458606,-7.0228233,-5.207016,133.05515,261.00284,255.93797,251.40132,237.24226,269.9124,234.5301,569.7313,230.25111,111.323654,53.45756,88.232475,137.9928,208.97249,244.28008,314.18802,112.14372,539.03906,561.30176,593.57855,583.2761,579.6377,224.62941,530.8985,562.54114,550.84143,205.25386,213.22601,73.49286,211.9063,166.72087,56.75924,481.58826,577.4151,25.887817,47.918175,581.8392,79.474625,69.17687,167.77156,44.493484,213.04646,208.05504,201.73012,94.029816,400.0717,414.3776,401.9103,165.34166,165.56593,159.57184,143.28615,212.71246,741.4731,164.05423,173.97832,180.1537,160.96606,605.26306,462.608,470.94467,487.35233,367.47787,152.90097,146.0984,161.95186,149.91463,90.02447,541.9932,75.5985,173.02036,63.900856,151.01358,165.94041,72.484535,108.31069,123.79207,54.22967,53.590935,66.123634,147.8557,109.39449,423.95883,57.867287,196.78053,166.32549,221.0032,179.0709,145.23021,65.7503,1.4373931,76.49988,85.770454,16.534447,90.89095,61.56072,61.788666,40.31435,395.359,120.123276,76.60058,57.36717,71.96443,184.31396,89.248116,49.24131,180.02228
2016-08-07 06:00:00,651.50665,596.63586,585.12634,579.4603,567.7578,588.2523,621.39526,631.26263,166.37552,152.63725,145.95465,162.171,296.67477,289.2012,333.22787,333.46518,354.87082,370.29657,362.50546,240.48665,282.10925,310.9899,314.86002,468.84418,444.9895,471.2548,469.57806,470.06537,318.09372,236.2267,242.72069,218.71602,-22.359892,97.45555,416.90262,420.33218,316.9279,336.72424,336.48633,336.62204,518.51764,525.1971,41.095863,47.538467,477.83658,159.78885,256.8058,260.22757,254.81198,256.37146,234.24352,363.33792,317.74393,145.90767,88.79999,157.56206,112.37997,126.28145,418.83713,-24.976402,420.39642,-14.337863,480.01968,141.13438,171.46602,210.76189,376.41147,239.1539,340.95468,256.22586,133.24763,293.7596,81.80944,100.41075,169.35089,220.06386,144.12479,130.91656,84.04105,139.03505,45.114468,138.80879,197.90767,281.70123,136.22444,286.36118,297.45694,324.75497,119.235275,128.75085,126.82326,122.96351,141.88893,130.79063,213.96968,233.28487,334.34973,339.72296,-32.289886,5.2561774,-11.930283,132.73651,197.99889,188.43059,179.51411,185.71024,173.21414,176.70544,549.6172,150.67044,112.074,45.438354,103.32157,128.41241,146.4195,212.5002,278.27817,126.13354,456.43924,508.99826,551.14954,565.79254,541.7086,194.24474,472.27414,442.6112,424.63492,183.44786,186.74397,60.97134,160.21133,164.9258,48.321354,393.0854,440.0678,18.149221,25.407774,544.8579,85.51895,118.865074,191.3514,30.510351,215.69893,212.34407,133.36122,79.0528,334.59714,345.21933,326.92233,157.7,112.37751,147.02072,133.86104,166.52673,311.85706,123.432556,178.4851,152.01971,136.38329,543.03595,379.92926,399.65378,384.5231,321.54675,106.113754,126.6578,129.05304,135.27344,80.26174,490.97946,83.536476,163.33578,93.483376,130.77902,121.236664,75.52269,110.89883,103.40049,55.05261,40.706417,82.474686,118.7762,107.97756,414.36923,58.37092,158.1781,156.85881,182.00574,161.61098,168.41322,87.90269,15.909341,52.905647,80.23993,4.578988,79.91181,70.23627,77.20487,39.501644,326.56277,124.78182,79.51428,83.58876,63.47324,206.80307,69.87278,62.24322,181.59715
2016-08-08 07:00:00,688.714,587.97345,611.0777,593.9046,535.14996,569.5148,599.6044,599.32385,254.00294,236.33057,234.96269,250.85774,288.34818,308.40332,310.615,314.166,459.1225,388.80478,384.50003,303.5763,323.62125,324.75082,340.87268,437.3609,412.66165,371.10452,372.72073,359.93158,271.0458,260.21545,253.62706,218.16924,4.0962896,85.18572,591.15027,592.30347,482.83755,499.50204,507.0292,462.17398,520.7313,524.15125,37.314102,30.982847,360.44785,274.61694,319.15335,309.10617,304.56647,311.1202,286.1719,420.17398,489.55215,119.842995,71.1609,241.75429,113.84138,165.21156,503.81473,-23.0591,499.04507,-0.09025299,469.98444,233.08604,164.12013,178.11955,345.97296,164.50996,442.2065,351.69818,138.26897,337.466,69.62173,164.51569,203.2455,278.5285,183.31776,176.89555,85.87849,139.40794,45.149086,138.20763,167.6856,283.291,225.77267,341.08432,335.444,561.19653,157.6099,183.73387,161.28397,172.55965,140.5092,128.80501,240.09517,228.221,411.25983,409.54037,28.219858,40.11116,30.754223,127.13443,316.93585,271.33163,299.3381,278.9596,283.0951,283.0222,559.0829,236.96422,133.48135,26.795515,102.72384,126.49389,243.66951,392.67422,303.8203,207.93901,414.93365,375.1071,450.5029,451.49405,452.1122,142.3124,367.38916,276.0389,272.35577,246.04393,254.92772,26.231256,250.55551,250.42407,45.804337,257.98395,281.2964,11.710444,23.907116,445.32303,132.60611,176.4669,122.37711,19.983696,179.40672,187.9532,179.00453,90.63369,233.66594,229.28574,230.82481,169.26395,115.528854,136.74706,124.78285,181.51735,534.6459,149.90584,118.66527,177.83386,119.18431,282.8585,392.44022,384.44086,377.9951,216.91245,187.95546,175.11311,173.0363,135.76474,106.50364,496.8059,107.453384,137.36429,68.23257,150.8116,149.06558,41.81926,108.22593,160.49918,39.950054,31.263483,64.95358,192.19142,168.3065,407.48514,61.012398,327.66428,155.75012,414.298,148.42386,215.92491,120.942245,23.33738,92.37155,118.61901,38.082397,146.6097,138.71568,62.432243,72.41381,222.75354,201.53886,97.2822,100.77987,93.45206,222.24928,91.601166,75.557655,220.06837
2016-08-09 08:00:00,1722.0898,1486.4427,1454.9169,1452.482,1316.8282,1283.0309,1440.5825,1446.1976,939.39545,835.9569,803.8191,818.5522,949.14276,929.40576,943.54816,933.67505,1280.6646,1292.5107,1298.6427,735.0354,832.3584,794.4176,765.4702,1029.8257,1042.4047,1003.1344,984.4836,1002.1853,704.62646,582.93933,589.32446,476.41998,-24.358692,-7.11454,1502.9905,1504.5598,1358.1865,1390.7363,1389.1445,1393.3605,536.48816,540.7844,96.1056,97.28332,989.21735,649.4858,836.7932,842.1273,850.3841,835.9797,742.92883,1277.1738,1387.9983,274.53445,67.286964,663.5033,328.1621,394.50073,1343.2252,-24.664577,1329.7538,-14.654858,492.14526,664.62384,395.52698,478.8204,1085.8262,453.5194,1338.1741,1091.9741,377.94763,1122.8718,288.4637,561.6414,768.7533,920.2703,551.47107,550.178,224.32147,340.73056,148.52666,343.83804,498.18164,810.7366,680.5587,1098.4541,1115.6116,1139.5575,437.3616,449.21005,442.98645,439.25784,379.8444,360.95715,520.7631,511.14108,1221.4174,1217.4873,-31.12289,-13.918708,-27.131134,333.84348,952.3209,841.52,861.09644,860.7088,869.7251,855.98096,589.6053,641.63416,394.2352,100.329834,336.77667,345.69962,902.8751,1013.90594,680.38965,497.5625,1036.3173,950.1242,1147.5981,1149.8527,1157.9073,413.59338,986.7593,836.5736,850.412,602.0038,640.53973,136.53961,954.8203,611.78485,160.05234,849.1971,822.1827,51.75958,63.70202,1157.6333,353.4672,438.20822,211.75548,44.369904,307.41858,314.85867,509.27975,208.6625,766.4253,773.99927,742.23376,392.00204,256.01898,376.75723,341.5883,399.21008,1136.0393,464.02756,235.13948,504.20862,322.22205,836.8291,1066.667,1075.7417,1117.5139,691.03314,648.63007,584.42,613.53064,310.2879,258.8503,1276.4353,263.9819,246.71712,154.76611,474.67432,479.88318,150.17729,235.78731,467.1246,95.453285,115.09586,136.68987,621.19275,468.62112,438.46362,170.56937,1049.0864,469.90942,1231.9521,469.05725,480.18863,358.27737,20.78653,181.74144,279.57086,104.431526,459.06082,299.83096,201.18231,117.2936,743.31067,437.15265,253.23683,200.15532,330.06686,517.4417,251.33382,170.32788,575.93726
2016-08-10 09:00:00,2242.4114,1931.1836,1908.3069,1916.5471,1708.5408,1683.1993,1941.2356,1950.4817,1267.408,1206.2854,1253.9287,1246.5095,1404.5623,1396.5186,1436.0981,1418.2795,1831.606,1946.2632,1947.7533,1055.0814,1120.4567,1074.2961,1091.9438,1513.5947,1430.9133,1317.5867,1316.6622,1334.6884,1089.8931,873.70325,876.5205,852.2505,-15.88897,-9.510514,1602.0052,1618.3612,1540.2682,1694.3865,1684.7814,1688.513,555.98157,572.14606,182.70389,184.66823,1329.5178,1183.029,1304.8317,1298.24,1307.4792,1329.8706,1184.7269,1855.8683,1711.9879,404.6019,168.5775,1151.7343,390.84348,514.7165,1742.7822,-12.90477,1755.0847,-20.865387,509.6233,914.19904,532.3294,897.66693,1393.2378,758.63873,1703.5898,1509.3961,792.5506,1741.0574,410.07092,824.7097,1265.7166,1190.5833,907.55676,924.71893,345.4761,463.83594,310.19498,460.29623,884.1349,1110.1132,935.29504,1752.0566,1763.7291,1630.9075,686.7017,673.59875,681.5547,677.04425,484.62253,502.15637,486.00638,496.32364,1559.8639,1561.9143,13.907012,15.132555,28.660995,499.10464,1289.6094,1265.7251,1268.1162,1260.8414,1274.4374,1265.0249,625.57043,1151.781,513.05817,203.31068,413.6056,446.4231,1293.8303,1272.6423,1152.5703,733.2249,1464.8579,1508.2175,1766.7017,1737.7113,1734.2936,602.1398,1316.5837,1454.2444,1451.3965,816.6903,845.3535,281.86032,1292.6276,811.9595,201.58391,1286.4971,1471.6615,118.11704,119.62208,1766.468,518.84674,936.8691,335.35687,78.72823,460.2726,429.78366,837.06195,352.7054,1140.7771,1141.1428,1163.443,579.53235,376.16367,578.95654,461.17026,580.0242,1642.2866,664.75146,414.76822,702.7134,710.9154,1221.3032,1342.77,1348.1174,1477.4727,1061.6213,810.58606,791.0968,772.85706,461.67355,499.18103,1580.0911,516.87,436.7357,238.59178,644.59607,653.3924,252.56627,393.05423,798.3899,137.24927,190.10239,232.16605,812.4867,795.661,453.0633,280.01028,1500.3091,956.0327,1768.2483,940.47,779.79144,580.45,31.889263,290.2562,563.58246,243.85762,790.4619,581.3346,325.1976,245.72023,1176.7952,578.27405,363.37442,343.37888,524.1038,850.3492,473.9319,287.6756,879.9553
